names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000152061,-2.9223497,-1.0132829,0.003474011705965905,0.05579598920198123
ENSG00000138073,-2.926272,-2.3950968,0.0034305103482800935,0.05517443497007839
ENSG00000134186,-2.9288979,-1.2622805,0.0034016621996143344,0.05477919273744386
ENSG00000119508,-2.930949,-4.967519,0.0033792822814447546,0.054454976976791934
ENSG00000166197,-2.9330115,-1.6585866,0.00335691464645337,0.05413052785857876
ENSG00000234807,-2.940574,-3.2223995,0.0032760486572416545,0.0529675218525075
ENSG00000140105,-2.951619,-2.147055,0.003161129206585599,0.051246239097530816
ENSG00000102760,-2.9597673,-3.9500473,0.0030787155070254716,0.05011131566707141
ENSG00000211663,-2.9607139,-4.635871,0.0030692686077658763,0.0499911249850899
ENSG00000070081,-2.9643993,-2.7916193,0.0030327443988540158,0.0494627141659663
ENSG00000174718,-2.967307,-1.2176386,0.0030042074028655582,0.04903028324299641
ENSG00000205542,-2.9704401,-1.0756086,0.0029737325890554097,0.04856562198675668
ENSG00000090104,-2.9714096,-3.546002,0.0029643624118834465,0.048477926730369235
ENSG00000131002,-2.9899042,-2.8361459,0.00279065059773564,0.0457916099436161
ENSG00000181789,-2.9914932,-1.5848323,0.002776167197165896,0.04558481584723079
ENSG00000279170,-2.9986386,-0.5023568,0.0027118878925133545,0.044650349838963085
ENSG00000101109,-3.002865,-2.6762154,0.0026745107986897746,0.04412487659431272
ENSG00000099860,-3.017911,-1.1772476,0.002545237774431637,0.04210674587107519
ENSG00000211945,-3.0241432,-5.4428573,0.0024933828190613354,0.0413335335176269
ENSG00000160888,-3.0248985,-1.6538391,0.002487166293299426,0.04125870108446604
ENSG00000147649,-3.0307364,-1.3305856,0.002439580738598888,0.040580424695046434
ENSG00000008952,-3.0344443,-1.7038271,0.0024097916629031144,0.04016400971030623
ENSG00000179029,-3.0359998,-3.5026753,0.0023973959619445003,0.039988498646721896
ENSG00000211964,-3.0382426,-6.692109,0.002379623753549703,0.03974676863613412
ENSG00000067066,-3.03893,-1.7712555,0.002374200193140758,0.03968352819376511
ENSG00000078618,-3.0420969,-1.5925845,0.0023493620949210634,0.03934978557878845
ENSG00000100523,-3.0449483,-2.9150524,0.002327202758925708,0.039005592023045266
ENSG00000288701,-3.0474615,-1.4158319,0.0023078298971516754,0.03873446356465928
ENSG00000168066,-3.0558128,-1.2060336,0.0022445124195659936,0.03774810828845699
ENSG00000089327,-3.0558355,-4.0974994,0.0022443436974066205,0.03774810828845699
ENSG00000283849,-3.062361,-2.6073005,0.0021959844257212827,0.037036797871803064
ENSG00000102007,-3.0671847,-1.0850675,0.002160852976887338,0.036546010291585156
ENSG00000226777,-3.0743525,-6.0462775,0.002109599256534389,0.035729033949243504
ENSG00000169045,-3.085206,-0.97913516,0.00203411255372613,0.0344987766634755
ENSG00000197943,-3.086164,-4.664746,0.0020275701312275243,0.03443601240394554
ENSG00000211933,-3.093343,-6.118681,0.0019791516645808675,0.03368449420139179
ENSG00000185418,-3.09438,-2.8180912,0.001972247112003999,0.03359056992728666
ENSG00000142541,-3.0997221,-0.9023463,0.0019370227973177566,0.033083639546013496
ENSG00000165119,-3.1121194,-0.9044323,0.001857493099653233,0.03188257986062022
ENSG00000181090,-3.114599,-1.7877486,0.0018419516805254436,0.03163822886549586
ENSG00000153094,-3.1153429,-3.2208543,0.0018373126061060664,0.03158092788765009
ENSG00000120727,-3.1200538,-2.1796002,0.0018081802376683713,0.03110224005687058
ENSG00000174231,-3.1235137,-1.16677,0.0017870550341002813,0.030804456476852357
ENSG00000156650,-3.1313918,-1.8481928,0.0017397992636190662,0.030054009232410327
ENSG00000167460,-3.1361477,-1.219083,0.0017118290867872547,0.029613054780425342
ENSG00000086598,-3.140656,-1.5765709,0.0016856994397719777,0.02920272453346222
ENSG00000144224,-3.144623,-1.3550577,0.0016630093756468168,0.028850891358751792
ENSG00000065308,-3.144961,-3.3930147,0.0016610886168970556,0.028838211833178397
ENSG00000144713,-3.146708,-1.0804896,0.0016511971732082952,0.02868703561998297
ENSG00000170581,-3.152332,-2.456076,0.0016197200424354688,0.028200815336541684
ENSG00000186468,-3.153076,-0.8277653,0.00161559834262537,0.02814927493304706
ENSG00000111348,-3.155127,-3.2932358,0.0016042824064000799,0.02797222187159161
ENSG00000074842,-3.157043,-2.1839547,0.0015937785212879253,0.027809082967555188
ENSG00000143614,-3.1656985,-1.1724977,0.001547110140912347,0.027014237301982453
ENSG00000155090,-3.16855,-1.6252879,0.001532014045998826,0.026780310745548496
ENSG00000196628,-3.1692712,-4.2846904,0.0015282168319583726,0.026761461805883756
ENSG00000170542,-3.1709056,-3.781067,0.0015196458162348985,0.02663061171530658
ENSG00000107099,-3.1778817,-3.5911963,0.0014835521339996139,0.026054615593923653
ENSG00000010818,-3.1798992,-2.7867334,0.0014732629154751932,0.025917512984595336
ENSG00000255062,-3.184103,-0.74895394,0.0014520332128864636,0.025575201269997336
ENSG00000114902,-3.185602,-1.1975957,0.001444531818549622,0.025461580475904463
ENSG00000154978,-3.196106,-2.5818806,0.0013929596467230554,0.02458832483465402
ENSG00000137193,-3.2027328,-2.4253585,0.0013613018874643298,0.024188059050282623
ENSG00000113811,-3.2100022,-1.8084629,0.001327339421216005,0.023601906245481367
ENSG00000167077,-3.2148373,-4.6544747,0.0013051852133280088,0.023242078493914492
ENSG00000105402,-3.2296126,-1.5549542,0.0012395806106982941,0.022171568768179967
ENSG00000143224,-3.2326443,-2.3054736,0.0012265016991732428,0.02200258710670815
ENSG00000130303,-3.2342672,-4.355225,0.001219552837317969,0.021910365133608816
ENSG00000162244,-3.2378173,-1.6447455,0.0012044787928580491,0.02165559942411549
ENSG00000274904,-3.2404435,-3.4367964,0.0011934397312944097,0.021473055180142028
ENSG00000170889,-3.2434525,-1.013179,0.0011809047828509564,0.021263304841883938
ENSG00000117523,-3.248682,-1.0417063,0.0011594102043578974,0.020891796069009667
ENSG00000198625,-3.2540355,-1.1368899,0.0011377810691082372,0.020563208046910694
ENSG00000166326,-3.2564585,-1.3073823,0.0011281141881395033,0.02040371303264851
ENSG00000283787,-3.2694757,-6.8332744,0.0010774698114662457,0.019546076609802343
ENSG00000239855,-3.299376,-4.8366866,0.0009690006274716892,0.017644402109244072
ENSG00000168081,-3.3075244,-6.6685295,0.0009412453229524264,0.017164801841290447
ENSG00000033170,-3.3127875,-1.9318764,0.0009237110717409676,0.016883153495259495
ENSG00000257303,-3.3136554,-0.45894372,0.0009208492193903533,0.016843548438599698
ENSG00000180712,-3.3203049,-4.503518,0.000899191888496773,0.01648473117216928
ENSG00000211962,-3.3247454,-5.840235,0.0008849931350667585,0.016249010319301486
ENSG00000151131,-3.3303354,-3.4888725,0.000867414081734599,0.015974656295531717
ENSG00000165272,-3.334573,-3.265974,0.0008543043798171781,0.015757169672183508
ENSG00000095139,-3.336613,-1.8795735,0.000848059325387189,0.0156538962757684
ENSG00000068305,-3.3378415,-2.174613,0.0008443189452739751,0.015596733199436021
ENSG00000284882,-3.3397574,-0.7295751,0.0008385158545913881,0.015501350306542244
ENSG00000101096,-3.3493373,-3.5804124,0.0008100513324706196,0.015032468678222003
ENSG00000114867,-3.379677,-0.85677594,0.0007257107523920856,0.013571239039332243
ENSG00000159128,-3.3841624,-0.9642315,0.000713957243238386,0.013361751156081484
ENSG00000177885,-3.395692,-1.889305,0.0006845532360078341,0.012871087841649238
ENSG00000204569,-3.3963008,-1.4656916,0.0006830328409931993,0.012852471998688803
ENSG00000214301,-3.3998508,-7.747532,0.00067422624983097,0.012716379292531822
ENSG00000065978,-3.4055986,-0.40022784,0.0006601914624869851,0.012480811454629152
ENSG00000211947,-3.4103885,-6.1698174,0.0006487038340305491,0.012273213209652137
ENSG00000127314,-3.4150207,-1.9099262,0.0006377716844759221,0.012094706216712402
ENSG00000187837,-3.4176354,-1.5825367,0.0006316766559800996,0.011988500731663033
ENSG00000160710,-3.438542,-1.2037266,0.0005848561328948247,0.011169876467170192
ENSG00000165280,-3.4768834,-1.4778625,0.0005072782067550725,0.009726578021294254
ENSG00000085224,-3.4859562,-1.4985241,0.0004903814753565049,0.00943244875931766
ENSG00000129657,-3.4885256,-3.6603458,0.0004856920700863558,0.009357100962331414
ENSG00000198162,-3.4980378,-2.0955381,0.00046869454925274124,0.009058437875350428
ENSG00000198961,-3.504665,-2.1254609,0.0004571824505353173,0.00884299590676293
ENSG00000171067,-3.53319,-2.7153552,0.0004105772481278382,0.007979751552226372
ENSG00000180573,-3.5516846,-1.5992204,0.0003827733495231503,0.007481366854066992
ENSG00000197329,-3.5531385,-2.302257,0.00038066399676917875,0.007446144169247632
ENSG00000106948,-3.5669446,-2.7651973,0.0003611677394294703,0.00709340464571527
ENSG00000206417,-3.5834556,-1.1574507,0.0003390783374709962,0.0066921030838331145
ENSG00000152689,-3.5885272,-4.603964,0.0003325511608333699,0.0065739885268821805
ENSG00000107862,-3.5905335,-1.3390789,0.00033000190095964935,0.006528919242169846
ENSG00000229766,-3.5905447,-0.91966903,0.00032998763107196114,0.006528919242169846
ENSG00000139793,-3.5960672,-2.5548127,0.00032306442860158475,0.006412604006214585
ENSG00000147548,-3.598772,-1.3082609,0.00031972329432087274,0.0063561669228297925
ENSG00000242076,-3.600564,-7.2249722,0.0003175276346809266,0.006318226399118995
ENSG00000144791,-3.6041818,-3.2302768,0.00031313783298754033,0.0062411254278667986
ENSG00000063046,-3.612364,-1.030472,0.00030341819390669903,0.00605736684309947
ENSG00000100097,-3.6222706,-3.5320315,0.0002920283329683571,0.005849255105637275
ENSG00000156273,-3.6514044,-2.337251,0.0002608101376410258,0.005280697156113535
ENSG00000239975,-3.65722,-7.2526684,0.0002549656025352368,0.005171001123886192
ENSG00000113615,-3.662348,-2.8939075,0.0002499141114916829,0.0050770481191219005
ENSG00000196656,-3.665222,-2.1514175,0.00024712425653641905,0.005028802251399372
ENSG00000070214,-3.6687157,-1.2222877,0.00024377201128864386,0.004964755013102161
ENSG00000138303,-3.6742268,-0.83066475,0.00023857070731704528,0.004867003082942685
ENSG00000085832,-3.6760752,-1.7618412,0.0002368497471401538,0.004835965014059619
ENSG00000107581,-3.6832092,-0.98923624,0.00023031590487527457,0.004722450313500131
ENSG00000203497,-3.6899602,-0.8075634,0.00022428912060967082,0.004610577715942308
ENSG00000122224,-3.690828,-6.642696,0.0002235252194947691,0.004598775228926336
ENSG00000115875,-3.6927214,-1.7407266,0.0002218669954883189,0.004568537385433217
ENSG00000168137,-3.6991456,-1.0917397,0.0002163265350734593,0.004458239714320034
ENSG00000102158,-3.7029886,-2.4438136,0.0002130743632518679,0.004394953419380656
ENSG00000117500,-3.706674,-0.75260013,0.00020999888278221593,0.004342604883199475
ENSG00000026297,-3.7109118,-1.938929,0.00020651409255884043,0.004274189194924045
ENSG00000289979,-3.736901,-1.2216862,0.00018630214493511952,0.0038790539387006506
ENSG00000134324,-3.7431674,-3.5320315,0.00018171506773077186,0.003788157846091205
ENSG00000128590,-3.74319,-4.1156383,0.00018169876079084256,0.003788157846091205
ENSG00000161547,-3.7541897,-1.2190999,0.0001739030618654457,0.0036491035561653177
ENSG00000107263,-3.7553844,-3.4984589,0.00017307559947648857,0.0036380400944598236
ENSG00000221983,-3.76954,-1.657828,0.0001635487134929222,0.003446753582795185
ENSG00000142186,-3.7794015,-2.3028665,0.0001572057598119964,0.003324641182202046
ENSG00000276727,-3.8024042,-2.4781966,0.00014329866265503787,0.003054517491739224
ENSG00000167476,-3.8051429,-0.99918306,0.00014172233072052903,0.003023576062801709
ENSG00000105372,-3.8105752,-1.0423592,0.00013864381671426605,0.0029605035611338783
ENSG00000168300,-3.8216877,-2.206732,0.00013254144180344804,0.0028326934599191946
ENSG00000092199,-3.832079,-1.8562362,0.0001270649206309388,0.0027228518270658113
ENSG00000177045,-3.8333075,-2.1357496,0.00012643176453788256,0.0027116816330443553
ENSG00000169100,-3.8358884,-0.984607,0.00012511122963572736,0.0026857358383095557
ENSG00000172493,-3.8596349,-1.3750684,0.00011355653816261223,0.00244955408783419
ENSG00000123352,-3.865135,-3.1400714,0.0001110278363294594,0.002398280428949
ENSG00000132510,-3.8871908,-1.7831305,0.00010141100727962004,0.0022023272154380567
ENSG00000110324,-3.8872697,-5.7070384,0.00010137806465855195,0.0022023272154380567
ENSG00000274425,-3.8880925,-0.6966024,0.00010103512158614265,0.0021981034172008558
ENSG00000174485,-3.9033751,-2.8957121,9.486052699459083e-05,0.0020674817735979348
ENSG00000108465,-3.9035327,-2.8697264,9.479867663623926e-05,0.0020674817735979348
ENSG00000187239,-3.9078155,-3.226088,9.313435387142246e-05,0.002035350947184666
ENSG00000116539,-3.9152539,-1.020483,9.030908847489754e-05,0.0019807520979887934
ENSG00000087460,-3.9173954,-0.7494198,8.951088438927571e-05,0.0019650233641834115
ENSG00000100664,-3.9252846,-0.90165406,8.662726642431726e-05,0.001906901388791783
ENSG00000173230,-3.9313366,-0.90665084,8.447485354015075e-05,0.0018612114094537213
ENSG00000243238,-3.9363182,-8.04102,8.274124135503223e-05,0.0018246739995273532
ENSG00000171681,-3.9372199,-1.7718751,8.243108117860453e-05,0.0018194896934832963
ENSG00000279198,-3.9510598,-1.0715163,7.780587722548154e-05,0.0017284172689612928
ENSG00000188846,-3.9544408,-1.2973891,7.671383074953094e-05,0.001705721469766635
ENSG00000110880,-3.9562442,-2.0570126,7.61373479536999e-05,0.001696015409012749
ENSG00000227014,-3.9622624,-1.1553899,7.424284559562577e-05,0.0016583867335074527
ENSG00000197958,-3.9675596,-1.1409646,7.26123698642649e-05,0.0016252688955835993
ENSG00000105640,-3.9752233,-2.203595,7.031322897682901e-05,0.0015811078463554866
ENSG00000103257,-3.985209,-4.421604,6.742079006450036e-05,0.0015200095516309123
ENSG00000005810,-3.9852314,-2.3676155,6.741439008816763e-05,0.0015200095516309123
ENSG00000138166,-3.9984515,-3.9034934,6.375823849874099e-05,0.0014401161866313948
ENSG00000058091,-3.9985416,-5.6766386,6.373396000356488e-05,0.0014401161866313948
ENSG00000211668,-3.9985867,-4.0203896,6.372182403789088e-05,0.0014401161866313948
ENSG00000055609,-3.9991276,-1.2101516,6.357636296521359e-05,0.0014401161866313948
ENSG00000187514,-4.0062733,-1.2217273,6.168431989913545e-05,0.0014011070075683662
ENSG00000211651,-4.012089,-6.7131443,6.018390137269013e-05,0.0013695934588436787
ENSG00000084070,-4.0199213,-4.3445864,5.821754172251582e-05,0.0013279096361836452
ENSG00000025796,-4.027146,-2.2530093,5.6458036285608484e-05,0.0012933052622098368
ENSG00000197728,-4.0279346,-1.6921649,5.626897098118337e-05,0.0012901937376536994
ENSG00000102401,-4.029152,-2.4554684,5.59784462664331e-05,0.0012859655201073676
ENSG00000148303,-4.0464854,-1.3906436,5.199231456959673e-05,0.0012012256777013787
ENSG00000156170,-4.052797,-2.157281,5.06089113101497e-05,0.001173739305753864
ENSG00000101596,-4.064428,-1.6853797,4.8150402196455575e-05,0.001121011669196251
ENSG00000211955,-4.081525,-7.4854465,4.474115121117933e-05,0.0010446498465839522
ENSG00000150961,-4.0836663,-2.678976,4.4330653647140595e-05,0.0010360633768486977
ENSG00000204628,-4.084906,-0.8659181,4.4094632585791626e-05,0.0010315420032328629
ENSG00000128340,-4.1219406,-3.4416382,3.7569433689256944e-05,0.0008857322907517813
ENSG00000167978,-4.1279364,-0.72346467,3.660335410058947e-05,0.0008637963875188767
ENSG00000112306,-4.1357126,-1.4698461,3.5385455601490854e-05,0.0008375018573805979
ENSG00000261416,-4.1384625,-4.232275,3.496406395409274e-05,0.0008283372961792685
ENSG00000136732,-4.14385,-4.279504,3.415232462880602e-05,0.000810691223999748
ENSG00000133858,-4.1479187,-2.8187451,3.355117253446187e-05,0.000798768386586658
ENSG00000280195,-4.153103,-0.6322096,3.279971702337262e-05,0.0007816459604507952
ENSG00000196295,-4.1554246,-0.6636204,3.2468404144205746e-05,0.0007745120500383568
ENSG00000280194,-4.156405,-5.397649,3.2329437816690645e-05,0.0007719569014042507
ENSG00000149806,-4.1573405,-1.1634355,3.2197387590077685e-05,0.0007695620173896674
ENSG00000161405,-4.1592903,-3.3683224,3.1923795690767004e-05,0.0007645307434401474
ENSG00000070882,-4.1614428,-3.7398133,3.162430349975831e-05,0.0007581074378042953
ENSG00000111817,-4.1717553,-0.9840911,3.0226217462076122e-05,0.000726748617471108
ENSG00000139193,-4.176241,-3.3389766,2.9636600696108515e-05,0.0007139887221380576
ENSG00000115268,-4.179081,-1.0808077,2.926894526809127e-05,0.0007058329925546866
ENSG00000197714,-4.1892357,-2.477406,2.7989575423190046e-05,0.0006770013472619101
ENSG00000047346,-4.1947803,-2.9012854,2.7313590235341404e-05,0.0006619721729437343
ENSG00000108518,-4.1982293,-0.44114542,2.6901021192008857e-05,0.0006526257753849115
ENSG00000162298,-4.2036505,-2.5308642,2.6264462201183896e-05,0.0006384608885736138
ENSG00000205356,-4.237405,-2.665284,2.2611813535543223e-05,0.000554115179825506
ENSG00000106211,-4.241992,-1.2348698,2.2154465956441784e-05,0.0005440077375079261
ENSG00000131051,-4.260002,-0.8381803,2.0442515923715444e-05,0.0005041909679377056
ENSG00000273472,-4.264668,-2.8843653,2.0019982207276327e-05,0.0004946017214837402
ENSG00000110367,-4.2778654,-0.9366647,1.8869408142070046e-05,0.0004666520160522547
ENSG00000253102,-4.2790375,-0.4151693,1.8770325375058085e-05,0.0004646757975382102
ENSG00000290104,-4.293125,-5.730453,1.7617544584536413e-05,0.00043703051233451843
ENSG00000128595,-4.304114,-2.847218,1.6765535817835718e-05,0.0004171761048060231
ENSG00000177606,-4.304283,-4.7606955,1.6752739916783457e-05,0.0004171761048060231
ENSG00000211625,-4.3814173,-7.8572245,1.1790990559408479e-05,0.00029855729270605066
ENSG00000171791,-4.429023,-3.3464198,9.466095202397207e-06,0.00024174950824583635
ENSG00000147168,-4.4351425,-3.8444746,9.201130608134722e-06,0.00023547898777059463
ENSG00000106105,-4.436292,-2.0649538,9.152155320618095e-06,0.00023447318853118412
ENSG00000185624,-4.4401917,-1.1360419,8.987872209508059e-06,0.00023075219371783615
ENSG00000149311,-4.444283,-2.7377238,8.81854782975119e-06,0.00022664509565413555
ENSG00000120129,-4.4445534,-1.8409606,8.807460929787206e-06,0.00022660044914471627
ENSG00000089009,-4.4639044,-1.9798183,8.047940941209696e-06,0.00020813939542200092
ENSG00000228863,-4.465708,-6.253202,7.980445097554603e-06,0.00020663896088069802
ENSG00000090520,-4.4663053,-2.2512958,7.95820666351598e-06,0.00020628352587911584
ENSG00000211597,-4.4733152,-5.3752623,7.7016077859163e-06,0.00020027485654449295
ENSG00000170348,-4.4739127,-1.5929979,7.680112833927547e-06,0.00019993041315044904
ENSG00000196396,-4.4759073,-2.8590882,7.608742679730979e-06,0.00019828547052253763
ENSG00000178607,-4.4767413,-3.0084558,7.579092680372364e-06,0.0001977253931124915
ENSG00000122034,-4.482275,-1.5490324,7.385141238944621e-06,0.00019308121150707856
ENSG00000113621,-4.4964647,-4.007049,6.909268890797696e-06,0.000181422579455442
ENSG00000124762,-4.5166836,-1.732963,6.281567809203727e-06,0.00016583886429614547
ENSG00000091490,-4.518025,-3.0071201,6.241920708080433e-06,0.0001649718541777943
ENSG00000196531,-4.5209436,-1.4624287,6.15645602732323e-06,0.0001630687085007714
ENSG00000123131,-4.5269394,-3.5583692,5.984405921425438e-06,0.000158858775368748
ENSG00000115524,-4.53484,-1.6703508,5.7647165515570746e-06,0.00015370040741863284
ENSG00000164604,-4.5371957,-1.3178934,5.700725250263153e-06,0.0001521616488605482
ENSG00000115165,-4.54726,-4.539822,5.434886453528262e-06,0.00014522591850905288
ENSG00000105329,-4.550641,-3.873331,5.3482731288899505e-06,0.00014306925778341813
ENSG00000118705,-4.5536613,-2.4381795,5.272017516684123e-06,0.00014118521164017283
ENSG00000168394,-4.5627117,-1.7714604,5.049717671822501e-06,0.00013538159014855102
ENSG00000081237,-4.5803046,-3.7715154,4.642994523820651e-06,0.00012489191484940876
ENSG00000136770,-4.584486,-2.5253282,4.551050407889447e-06,0.00012255473076178738
ENSG00000125746,-4.6055613,-2.2541296,4.11354799678642e-06,0.00011126780050236125
ENSG00000246375,-4.612008,-4.294523,3.987978015636302e-06,0.00010835497218269218
ENSG00000231721,-4.6319113,-1.4061577,3.623053665256285e-06,9.888325296300824e-05
ENSG00000164587,-4.6337256,-1.1070118,3.591425748514349e-06,9.813054615670098e-05
ENSG00000134294,-4.6337256,-2.15173,3.591425748514349e-06,9.813054615670098e-05
ENSG00000154165,-4.635732,-5.5688004,3.556766382434374e-06,9.740315259285818e-05
ENSG00000158050,-4.656357,-3.5439508,3.2185421002865695e-06,8.834041488396976e-05
ENSG00000133872,-4.6604137,-2.0158482,3.1557406362411343e-06,8.671488668927453e-05
ENSG00000136026,-4.6607523,-1.6261578,3.150560572159677e-06,8.66708127433166e-05
ENSG00000142676,-4.669757,-0.9062663,3.0155614878205726e-06,8.343053449636918e-05
ENSG00000122566,-4.6793594,-1.2132212,2.8777266221635818e-06,7.998231928297771e-05
ENSG00000168298,-4.680881,-1.4134492,2.856449092085004e-06,7.948208977700592e-05
ENSG00000241755,-4.6847806,-7.4387813,2.802602579920882e-06,7.807342083558908e-05
ENSG00000115317,-4.688443,-1.1394751,2.752912333691354e-06,7.695453670051172e-05
ENSG00000145016,-4.7122574,-3.3959537,2.449876021653401e-06,6.896073781741211e-05
ENSG00000144895,-4.7417855,-1.7729762,2.1184265438593024e-06,5.997918892169866e-05
ENSG00000125354,-4.747128,-3.7999508,2.0632556855305987e-06,5.855394004042107e-05
ENSG00000172469,-4.7657576,-3.8141468,1.8814528227862413e-06,5.364575366240864e-05
ENSG00000168374,-4.7785835,-0.88801336,1.7653462806519952e-06,5.057320621499025e-05
ENSG00000164691,-4.7803864,-5.985064,1.7495846954932898e-06,5.018098778695311e-05
ENSG00000147010,-4.8038626,-1.5324878,1.5563362461258492e-06,4.4904006263221525e-05
ENSG00000163479,-4.815077,-2.5302458,1.4714343319373e-06,4.265751491487129e-05
ENSG00000225840,-4.8322077,-0.9914422,1.350274146664117e-06,3.9380558626415815e-05
ENSG00000227262,-4.840277,-1.596299,1.2965824583521689e-06,3.7860207783883334e-05
ENSG00000180353,-4.8589745,-4.890849,1.1799532050593915e-06,3.4621484113582825e-05
ENSG00000123358,-4.8628626,-2.0335505,1.157000619565037e-06,3.398917214033725e-05
ENSG00000124788,-4.8914332,-2.7017543,1.0010444761166784e-06,2.9487560384669404e-05
ENSG00000120899,-4.925233,-3.1286798,8.426000187136342e-07,2.487363465717861e-05
ENSG00000226688,-4.926664,-4.1283584,8.364537686360546e-07,2.472230919105295e-05
ENSG00000074695,-4.9331446,-2.764293,8.091624242664624e-07,2.3989384756057615e-05
ENSG00000120694,-4.9404817,-1.9253445,7.792989031374202e-07,2.3145941441713865e-05
ENSG00000196684,-4.97223,-3.6567557,6.618711750099089e-07,1.98724938520684e-05
ENSG00000104529,-4.9987154,-1.5841943,5.771355575457093e-07,1.74624935988487e-05
ENSG00000188452,-5.0041814,-4.319642,5.609992290870341e-07,1.69954716451917e-05
ENSG00000242472,-5.0046997,-6.7211313,5.594915583977304e-07,1.6971010524815263e-05
ENSG00000029363,-5.034093,-1.8825289,4.801170679756367e-07,1.463662548359438e-05
ENSG00000081189,-5.0391645,-4.789263,4.6756862344459037e-07,1.4272031684890544e-05
ENSG00000101745,-5.054244,-1.9546565,4.320986001568684e-07,1.3222653628032654e-05
ENSG00000155304,-5.0758944,-3.8911283,3.856774041110963e-07,1.1877099829779581e-05
ENSG00000136628,-5.087537,-2.1810913,3.627442613590134e-07,1.1213609589664604e-05
ENSG00000073849,-5.10522,-4.534597,3.3041022397131605e-07,1.0240181826302834e-05
ENSG00000204389,-5.1649976,-3.0922925,2.404420036827457e-07,7.52887907138892e-06
ENSG00000172183,-5.168525,-2.9594235,2.3594845953893632e-07,7.41692200439126e-06
ENSG00000137154,-5.1711965,-1.2650336,2.3260008619170815e-07,7.330683600705122e-06
ENSG00000143870,-5.193196,-2.2966464,2.0671441067404318e-07,6.531851964923221e-06
ENSG00000279605,-5.1978955,-1.5800089,2.0155718418024283e-07,6.385542373584791e-06
ENSG00000138741,-5.2084336,-2.568664,1.9044165203164985e-07,6.049205607652773e-06
ENSG00000169223,-5.2156916,-2.3105004,1.8313273224744443e-07,5.840006445722452e-06
ENSG00000272086,-5.2487926,-0.6835097,1.530994380729037e-07,4.960585536276596e-06
ENSG00000270550,-5.251441,-9.845777,1.509138882431156e-07,4.896317262998862e-06
ENSG00000095951,-5.251971,-2.834147,1.5048041371165225e-07,4.8887979982782895e-06
ENSG00000089737,-5.2610207,-2.1280348,1.4325785780228524e-07,4.685556601479332e-06
ENSG00000168209,-5.265292,-1.9569743,1.399665487984193e-07,4.596516635065705e-06
ENSG00000174780,-5.276991,-2.1329372,1.3132247185617527e-07,4.32436335313351e-06
ENSG00000159140,-5.2921495,-0.9861902,1.2088707615863633e-07,4.002485215547418e-06
ENSG00000108298,-5.3056064,-1.2489549,1.1229918930563601e-07,3.7334473964491008e-06
ENSG00000224373,-5.311681,-6.7009306,1.0861869761657655e-07,3.626009305007368e-06
ENSG00000071537,-5.314735,-2.7934508,1.068125850628532e-07,3.570634222873531e-06
ENSG00000090615,-5.3309193,-1.0584341,9.771683563052525e-08,3.2892572615852916e-06
ENSG00000157654,-5.332779,-4.778425,9.672104780394639e-08,3.2602660842509663e-06
ENSG00000102531,-5.369103,-1.953966,7.912914983145714e-08,2.682201503937336e-06
ENSG00000153066,-5.381591,-3.0107708,7.3830495971369e-08,2.51314030949733e-06
ENSG00000062194,-5.3841605,-2.278246,7.278361422839549e-08,2.4844840485061876e-06
ENSG00000173875,-5.4058332,-2.5668247,6.450782869261059e-08,2.214464215572394e-06
ENSG00000164938,-5.4234824,-2.4549608,5.844894993879408e-08,2.017904203300019e-06
ENSG00000198034,-5.4305263,-1.3134726,5.618805937496445e-08,1.9472349953059527e-06
ENSG00000125844,-5.4417853,-1.5339111,5.2749176128562086e-08,1.8341879951963138e-06
ENSG00000115232,-5.4560084,-3.3725438,4.869562918974533e-08,1.6956713635670516e-06
ENSG00000134352,-5.4708853,-2.5068467,4.477926694682994e-08,1.568309701912385e-06
ENSG00000026508,-5.490417,-2.9516513,4.0098607400308616e-08,1.4145994890158365e-06
ENSG00000270362,-5.5042458,-1.2565538,3.707523862430506e-08,1.3098476432925036e-06
ENSG00000283117,-5.510692,-1.7884051,3.574252153775899e-08,1.2646069372104043e-06
ENSG00000204592,-5.531328,-1.7330341,3.17815051966127e-08,1.12940844566731e-06
ENSG00000182934,-5.5378313,-2.2615988,3.062402512000008e-08,1.09147628354165e-06
ENSG00000211659,-5.550093,-7.1827173,2.855172103338824e-08,1.0221263086635115e-06
ENSG00000081320,-5.5643053,-2.2788746,2.6319901565822133e-08,9.464230479959425e-07
ENSG00000110777,-5.5714955,-5.1627703,2.525617064413287e-08,9.095223651280896e-07
ENSG00000129071,-5.571507,-2.6933904,2.5254536565576132e-08,9.095223651280896e-07
ENSG00000082438,-5.5867105,-3.0880706,2.3141092596321526e-08,8.396465612829514e-07
ENSG00000133639,-5.593664,-2.0541542,2.2232656732032168e-08,8.090550578941916e-07
ENSG00000115053,-5.6158667,-1.3966446,1.9557918487308344e-08,7.138640247867546e-07
ENSG00000165502,-5.6211076,-1.5066059,1.8973705757544195e-08,6.956834080784283e-07
ENSG00000115902,-5.631307,-4.038554,1.788487998184886e-08,6.577510640972519e-07
ENSG00000162521,-5.635601,-0.9856704,1.7444863608775024e-08,6.425436389396223e-07
ENSG00000265972,-5.664115,-1.7655152,1.4778514896953857e-08,5.468276138054559e-07
ENSG00000147065,-5.6700096,-4.850956,1.427895825539155e-08,5.299614583118983e-07
