gene,pval,qval,log2fc,mean,zero_mean,grad,ll
ENSG00000177733,0.0,0.0,1.6301181176716384,0.1093526223643881,False,1.9312945761359088e-11,-2554.274286019156
ENSG00000177788,2.931621283253083e-05,3.662698909999487e-05,-2.6429483851082263,0.1071907333512314,False,2.05328629454414e-09,-2589.004512937706
ENSG00000178149,2.220446049250313e-16,4.0898657010088485e-16,0.8637551438242719,0.4451011742348394,False,5.4901030632986056e-11,-6647.7616476712565
ENSG00000179630,3.1430877456273265e-08,4.423277979099131e-08,2.5026062268874005,0.0670004757651226,False,1.0457278770088656e-11,-1847.605104779574
ENSG00000179981,0.036765980498696,0.0396123789889176,5.834810737062603,0.0115953618552578,False,3.1661948813230067e-11,-462.5319984203326
ENSG00000180879,0.0,0.0,1.4159701292660067,0.2640690132888689,False,1.0420047651675956e-10,-4747.262233366404
ENSG00000181722,0.0,0.0,0.974053271093266,0.1635002291341914,False,1.2329301608796002e-09,-3313.630322986309
ENSG00000181789,1.3385514918695662e-11,2.0697972142797924e-11,3.0622220148228227,0.0509861448421472,False,2.7678245529359936e-10,-1495.9104050899357
ENSG00000182141,2.220446049250313e-16,4.0898657010088485e-16,3.269861379601068,0.0156604025056644,False,2.2356219005643197e-11,-564.7632025340962
ENSG00000183735,0.0002761495662335,0.000330983092543,3.637586159726384,0.0192362180913859,False,2.6591234471485156e-11,-701.4086234369661
ENSG00000184110,3.4858497199863336e-08,4.8919067498967887e-08,1.5540352161724182,0.0946607393929199,False,1.0588700944220387e-10,-2394.1615621622336
ENSG00000184451,0.0,0.0,3.637586159726383,0.030963986361327,False,1.1105275934002557e-10,-847.5687744902149
ENSG00000185010,0.0,0.0,3.637586159726384,0.0263185220274403,False,2.6585819690885135e-11,-863.4599495711763
ENSG00000185164,9.620732899007224e-06,1.2327332947321276e-05,4.222394432029157,0.0140120485862318,False,0.0166090618708346,0.0
ENSG00000185650,0.0,0.0,-1.6660925665048645,0.4332299321209911,False,2.737568796483007e-09,-5609.557266196748
ENSG00000188313,2.220446049250313e-16,4.0898657010088485e-16,3.8889005880072895,0.038127923528544,False,1.2565671840089426e-09,-1166.9209345290308
ENSG00000189143,0.0,0.0,5.141663556502656,0.5757303038293251,False,1.6740462812324347e-10,-6808.097633962461
ENSG00000196268,1.4004353232621725e-12,2.256006742618484e-12,2.204063160155925,0.0263501050879931,False,2.4181641104572057e-10,-887.6009167296573
ENSG00000196782,1.5711524224970574e-06,2.0769059727467697e-06,5.834810737062601,0.0263335689550778,False,1.1289349593706387e-10,-870.668774733715
ENSG00000197020,0.0011818410256532,0.0013611548364419,3.532225644068558,0.0150405323761201,False,2.691207475541257e-10,-569.3890555847374
ENSG00000197381,4.510503082144624e-12,7.017894547063529e-12,5.834810737062602,0.0054644808743169,False,0.0047357286875887,-182.18582190959185
ENSG00000197451,9.608169635189068e-05,0.0001176942050667,2.3742967732509705,0.0894797594407773,False,3.796013803540815e-09,-2272.3422462925264
ENSG00000197461,0.0,0.0,1.853144023982692,0.1865044582604629,False,2.148393593092526e-11,-3768.41405898919
ENSG00000197557,0.0484481080019892,0.0519753792483867,3.637586159726384,0.0146269740703883,False,0.0179788978752009,-441.81909861340927
ENSG00000197603,2.32922812826164e-06,3.054825372405973e-06,3.637586159726384,0.0250609093264398,False,7.609568091593134e-11,-860.2132355099953
ENSG00000197746,0.0,0.0,2.56619282007274,0.3324284529258581,False,8.546747757524247e-09,-4531.173345129176
ENSG00000197774,0.0,0.0,0.6531908107231611,2.718830788594698,False,2.520500123940505e-10,-15724.111068761098
ENSG00000198695,0.0,0.0,1.9177732015323263,13.539224780807016,False,1.3890378782761195e-09,-25078.40994426664
ENSG00000198712,0.0,0.0,1.261810940530642,11.671376840132137,False,6.349865096895486e-09,-25264.111934984496
ENSG00000198727,0.0,0.0,1.2584850139169916,15.21944322894132,False,7.16222977919888e-08,-27159.88650748353
ENSG00000198763,0.0,0.0,1.4107990713244083,4.290730039913202,False,2.3648805690072825e-08,-18313.493653052057
ENSG00000198786,0.0,0.0,0.9095627353591774,9.15838851366308,False,4.530613576321864e-10,-23784.66126699458
ENSG00000198804,0.0,0.0,1.2275457023990708,62.73782884678999,False,2.4744080794731762e-08,-37554.18442924343
ENSG00000198843,2.3869795029440862e-14,4.210833559771082e-14,2.762117421268695,0.0386689664855823,False,2.3127325526043855e-11,-1203.5732252525152
ENSG00000198862,0.0224672211440555,0.0246303671623015,3.521899105179345,0.0208055178483263,False,3.934021118381988e-10,-738.7434014373338
ENSG00000198886,0.0,0.0,1.1587652489308755,10.200318813143246,False,3.7171410219167047e-10,-24373.599108864768
ENSG00000198899,0.0,0.0,1.0359671522544125,6.272550730807025,False,2.8845299721721544e-08,-21256.046896074145
ENSG00000198938,0.0,0.0,1.4187703060058772,5.98353145171146,False,2.6250727663894882e-08,-20797.35949651686
ENSG00000203876,6.135855819877634e-05,7.571585629947523e-05,2.613081844570507,0.0517833317571281,False,4.409859124373235e-10,-1523.8021243363355
ENSG00000203879,0.0,0.0,2.3870933386818347,0.052065179230578,False,6.032062311513865e-11,-1459.0249172202389
ENSG00000204217,0.0,0.0,2.223567234197694,0.0761937776107033,False,6.950107498233794e-11,-1819.670736050805
ENSG00000204310,0.0259261151371177,0.0280539604399481,4.736198448394493,0.0158336665429195,False,1.0241124753436042e-10,-606.3388816542612
ENSG00000204388,0.0,0.0,-2.480837674687388,0.9305456923863324,False,9.7818691752214e-09,-7772.245425915329
ENSG00000204389,0.0,0.0,-1.4844991902541025,0.7852287181353564,False,7.123415611266e-08,-7792.599329197578
ENSG00000204524,1.948937710105625e-07,2.667808176947864e-07,3.001423621998212,0.0242234079198775,False,2.9020669525528255e-10,-839.0695142661001
ENSG00000204592,0.0,0.0,-1.9591243000000915,0.1932057998463755,False,6.07325037573363e-10,-3518.117699632196
ENSG00000205609,3.1391929000701424e-06,4.095665736810264e-06,1.928173213025628,0.0668495829437709,False,6.155233844518546e-08,-1803.6575893134973
ENSG00000205771,0.0,0.0,1.2902420072968044,2.423780015473767,False,1.8725021734137257e-08,-15294.286658693123
ENSG00000210082,0.0,0.0,0.5050278309799422,93.4042019999442,False,6.575029717553393e-08,-41364.73089045203
ENSG00000211459,0.0,0.0,-0.6488386841924659,17.482706038801414,False,3.0219538766169624e-08,-29032.595444818395
ENSG00000212907,0.0,0.0,0.9316306236161238,1.3489429471334342,False,3.8641313570058865e-10,-11717.16511275093
ENSG00000213614,0.0,0.0,3.16398329626034,0.0643081959791548,False,3.3511493798973773e-10,-1693.0293148411197
ENSG00000215302,9.162906655646452e-09,1.3191425961146184e-08,-1.8116184219726903,0.0827047748774921,False,2.0165003989184468e-08,-2046.964825422869
ENSG00000215375,0.0,0.0,1.9661959927221813,0.7246755961615229,False,5.6312737603018865e-09,-8358.67694493882
ENSG00000216937,3.3151259515307174e-13,5.499596363300958e-13,2.084480157331058,0.1541241416227264,False,3.647185382535108e-10,-3356.41542546922
ENSG00000218537,0.0,0.0,0.646637051626928,12.496027894025165,False,2.5337360367491457e-08,-26390.64586135542
ENSG00000221869,0.0,0.0,5.834810737062603,0.0803745614517915,False,4.458838057787423e-10,-1618.145899896715
ENSG00000223509,9.311798554456631e-09,1.3367366979320262e-08,-1.8448515563401244,0.0823365017981743,False,0.0913718616665663,-1053.878209181442
ENSG00000223653,0.0,0.0,2.0026021603784603,0.2056636916872947,False,1.1485265086120486e-09,-4025.884481096885
ENSG00000224281,0.0,0.0,-1.155748224802659,6.2571658975248985,False,1.7378707662692947e-08,-20737.045552942
ENSG00000224505,0.0,0.0,4.130062644824178,0.1585445891979867,False,1.6071397617908724e-09,-3313.535926951416
ENSG00000224660,0.0,0.0,-2.6869522158285366,0.1472939631469596,False,2.0712682857048737e-11,-2301.043615315322
ENSG00000224699,0.0,0.0,3.238828509006577,0.0807095901041629,False,1.4133689759386368e-10,-2074.7719334030603
ENSG00000224891,2.7966517990307693e-13,4.670408504381385e-13,1.586315495013246,0.1126216180194588,False,1.7076536508059998e-11,-2698.1172662270114
ENSG00000224985,3.0216114043746245e-05,3.756395319086072e-05,0.9913690859291114,0.3863790113159645,False,1.1207807314046332e-09,-6131.899213556222
ENSG00000225339,0.0,0.0,-0.8312369686132122,7.200688529735565,False,3.0763126896159365e-08,-22716.315148077934
ENSG00000225420,8.826273045769994e-14,1.5143708205242357e-13,3.2698613796010663,0.033186725309876,False,8.162061376411557e-11,-1063.6229323139826
ENSG00000225630,1.1102230246251563e-16,2.0754542363328483e-16,3.016454772295029,0.1348787083483038,False,3.730014925458999e-09,-3012.676873150935
ENSG00000225864,0.0,0.0,-1.4625183385776506,0.5842740866409593,False,2.0025506461509168e-11,-7637.534959021679
ENSG00000226648,0.0009707003126877,0.0011205549692547,3.1250835714223064,0.0727209181829047,False,5.682767811353739e-10,-1975.6258629311644
ENSG00000226763,0.0,0.0,1.0226263816901875,0.4499084674309496,False,1.583491061060479e-09,-6681.965495360766
ENSG00000227262,0.0,0.0,-1.2536295665202806,1.1577429833085755,False,4.2877094814319176e-08,-10450.979804524057
ENSG00000227766,0.0,0.0,-1.3274305176603696,7.904528682261773,False,3.7487648526559256e-10,-23140.39025919273
ENSG00000228172,7.140082487033794e-06,9.195838884328872e-06,4.0430512678345485,0.0396254832595566,False,1.6078577679901474e-10,-1234.9999368008662
ENSG00000228253,0.0,0.0,0.9624671170790808,0.7998544910102665,False,4.747897651256996e-10,-9025.083448496192
ENSG00000228275,0.0,0.0,1.6759276537029326,0.1011385126748149,False,7.812898537364156e-11,-2346.242341081878
ENSG00000228318,0.001268344661209,0.0014574327414351,5.834810737062602,0.0157270425163268,False,1.339612495616043e-11,-586.9953031356428
ENSG00000228794,1.3604128642707993e-05,1.71679306045257e-05,4.44471078363409,0.0160222865302747,False,0.0155061888727278,-255.27181436436197
ENSG00000229111,3.664665615410456e-08,5.128484562348152e-08,3.532225644068557,0.0550302788565576,False,2.5967263389396336e-10,-1593.5450070304298
ENSG00000229124,0.0,0.0,-3.937958706301037,8.808359882815049,False,9.112640392639729e-09,-12134.4624027246
ENSG00000229273,2.5258860155696894e-06,3.304096328460612e-06,2.2019703104053283,0.0657672760644452,False,7.634849566558937e-10,-1826.7499641476973
ENSG00000229766,0.0,0.0,0.7288652631620245,0.3538735194411513,False,1.89477830201349e-09,-5664.895693780867
ENSG00000229893,2.969624546267369e-12,4.678559426666515e-12,1.4280914897983512,0.2128533395619197,False,2.0798355534179983e-09,-4180.08755011395
ENSG00000230590,0.0,0.0,1.4479114342371164,0.4003076647186989,False,1.0364649323205446e-09,-6113.979130703672
ENSG00000232998,0.0,0.0,2.097141118779236,0.2815331241956761,False,1.8527713321827222e-09,-4902.434149861786
ENSG00000233098,0.0009127484857466,0.001056090049328,3.7531258387473625,0.0218789346771088,False,5.969614076288049e-13,-780.6103905833122
ENSG00000233139,0.0,0.0,-1.6314311614335446,1.8529748203396483,False,1.2560661497825616e-07,-12409.630758558706
ENSG00000233825,2.853273173286652e-14,4.9808009052843656e-14,-0.6668542384174491,0.5338326037073078,False,2.790861853878837e-09,-7374.375665742831
ENSG00000234042,0.0,0.0,2.115159624281915,0.0880647616305264,False,2.0507511025042328e-10,-2247.93924891192
ENSG00000234961,0.0,0.0,2.819288117132796,0.2011029315534217,False,1.1804985555157646e-09,-2539.939844285081
ENSG00000235027,0.0,0.0,2.60833455605897,1.4245394210044533,False,2.2984030297610372e-08,-11505.868126809037
ENSG00000235078,0.0,0.0,1.4661491298709473,0.4475014429704779,False,1.6439239457656247e-09,-6555.530086045161
ENSG00000235437,1.2949944605544772e-05,1.638364203883316e-05,2.8320493697657354,0.0821859912782228,False,3.1162311523670754e-11,-2113.643363655798
ENSG00000235865,0.0,0.0,3.888900588007291,0.0487157831666835,False,4.388545584045679e-10,-1364.773704278272
ENSG00000236358,2.964899794666298e-05,3.695061684397551e-05,2.891757289280546,0.0354610725871868,False,2.8351992275145757e-10,-1142.5219582722875
ENSG00000236432,0.0001624823570431,0.0001966272001899,1.2534406431950478,0.3842221150945812,False,5.1011726918629004e-11,-6118.127586946
ENSG00000236830,0.0,0.0,2.428147366130532,0.2095212468042807,False,6.009837607323481e-11,-4035.284240661103
ENSG00000238057,0.0,0.0,-6.4144363338513655,0.0613088098094095,False,3.7018059298448187e-10,-1069.148222797216
ENSG00000243004,0.0,0.0,-0.9046187561165396,2.556124685195392,False,1.7523169249440968e-08,-15474.11294859608
ENSG00000245112,0.0,0.0,-0.5354035640324017,0.4284681647074599,False,1.8395999031538102e-11,-6501.829643665289
ENSG00000245904,0.0,0.0,-2.1287672026434987,4.621440337090794,False,2.0611275993408433e-08,-17884.077026140654
ENSG00000245970,0.0,0.0,-3.4262581891149373,14.343017914994167,False,3.265896684899869e-08,-27396.683572510483
ENSG00000247373,0.0,0.0,1.4556458031135564,1.2827052936100902,False,3.761432605620253e-10,-11524.651663816916
ENSG00000247934,0.0,0.0,1.1806713471747654,0.1682304452534248,False,2.0997097102466471e-10,-3519.765581772007
ENSG00000248223,0.0,0.0,1.3528637159019696,6.128630303422131,False,9.898892760685616e-09,-20744.968682501963
ENSG00000248468,0.0,0.0,1.2967474234514516,0.5005430603454737,False,6.873476874728571e-10,-7091.693696700677
ENSG00000248527,0.0,0.0,1.1254102827615422,1.3977944124631527,False,1.4096383387387882e-10,-11873.081200100523
ENSG00000249592,1.9884094371036559e-13,3.3429299596944013e-13,4.448516375942712,0.057284952020321,False,2.016207005368344e-10,-1618.808805865198
ENSG00000250722,0.0,0.0,3.4199488304820886,0.477454127068591,False,1.3401461782213356e-09,-5143.661443700626
ENSG00000251562,0.0,0.0,-0.7006217507010957,11.902932828563095,False,6.055635661923848e-10,-26193.693251135417
ENSG00000253102,0.0,0.0,1.0556872439510754,0.7013907632767542,False,4.571200221922677e-12,-8508.590092832703
ENSG00000253744,1.420052964107299e-11,2.1890662615930975e-11,1.5040773967762733,0.1404771424763428,False,3.8299009113135356e-10,-3163.0226241623573
ENSG00000254693,0.0,0.0,-3.39371307677813,0.043034703278246,False,5.32858051691956e-10,-1123.9798621285504
ENSG00000254873,0.0,0.0,-1.3199498205000584,1.5858360113985424,False,9.338755045362495e-10,-12694.738385885514
ENSG00000255470,1.4814429805110052e-07,2.0334326937972973e-07,3.349904087274604,0.0330147559458011,False,1.1128647853209859e-10,-1077.8613781503925
ENSG00000256034,0.0,0.0,2.0409279738428565,0.5268786596398695,False,3.1166772202854646e-09,-7292.404572694628
ENSG00000256537,3.2016611584140264e-12,5.0283142331204616e-12,2.154299532619185,0.2233268541347086,False,1.22603705402222e-09,-4328.869686067775
ENSG00000256751,0.0,0.0,4.0430512678345485,0.3764891089971075,False,1.982633792091463e-09,-5474.131930292393
ENSG00000257267,0.0248889316970322,0.0269899454117167,4.0430512678345485,0.0202585632413701,False,1.1817334890972302e-11,-726.3289512780625
ENSG00000257303,0.0,0.0,1.6655363041608338,1.236711236519542,False,2.3388817126730892e-09,-11317.442778125798
ENSG00000257553,0.0,0.0,-0.746830458939603,0.7630825064302794,False,1.7298516658368192e-09,-8946.630265285
ENSG00000257557,0.0,0.0,-1.322277147507255,0.170939996355965,False,8.647098111617595e-10,-3509.233152873498
ENSG00000259407,5.163095717630739e-07,6.916339450622996e-07,3.4369154642642328,0.0579768092762894,False,1.6492022854406834e-10,-1661.804225685415
ENSG00000259498,0.0,0.0,5.1416635565026585,1.5138725194552256,False,1.4866818266627206e-08,-10866.156821428136
ENSG00000259642,0.0,0.0,-1.8567329471998029,0.1244370612780936,False,4.3170276236747405e-10,-2848.7592725593872
ENSG00000259884,0.0,0.0,2.1011224191575266,1.1045702180273926,False,2.070134034163528e-09,-9515.414042717046
ENSG00000259976,0.0,0.0,2.251291798606495,0.0475165882127616,False,0.0001905378488824,-1243.3227951617769
ENSG00000260246,0.0,0.0,3.819907716520339,0.1835106772159745,False,2.642529629252046e-09,-3615.16808148988
ENSG00000260367,0.0,0.0,1.757075988920497,0.1552061364918601,False,7.752403856499431e-10,-3363.034775712168
ENSG00000265401,0.0,0.0,-0.8849504579666446,4.006939503071698,False,1.6299868828205512e-10,-18481.5441723562
ENSG00000267232,2.949896188431112e-07,4.016027147836921e-07,3.269861379601067,0.0376569419706025,False,1.72219595635549e-10,-1187.0497807174827
ENSG00000267383,0.0,0.0,-1.796344856202027,1.2920055503574788,False,1.7257084201743532e-08,-11093.297285728882
ENSG00000267598,0.0,0.0,1.7085741143490225,4.474170861535115,False,5.349830572238123e-09,-18551.4455340949
ENSG00000269386,2.439537460929841e-10,3.7149187474949854e-10,-2.018794075103909,0.105865214731508,False,8.998071428981466e-10,-2575.906289018686
ENSG00000269821,0.0,0.0,-1.1217744887353152,3.0155784098420795,False,1.0151001463664948e-08,-16640.08761664742
ENSG00000270117,0.0,0.0,1.8835670184811768,0.4924524500141871,False,1.8006462357149832e-11,-6813.278662145607
ENSG00000270362,0.0,0.0,2.031168343071914,0.2309179878442999,False,2.2281009074652823e-09,-4321.201015201337
ENSG00000270761,0.0,0.0,1.3022112439093487,0.2990384404736805,False,1.999640880045047e-09,-5147.131816594116
ENSG00000271581,0.0,0.0,-1.926520431387316,10.840995122660209,False,7.126409622168488e-09,-24412.81682898366
ENSG00000271933,0.0,0.0,-1.837016060816177,0.0845510980557969,False,1.839645968739633e-12,-2181.406672793006
ENSG00000272173,0.0,0.0,0.9616396034330954,2.9629659757095546,False,2.0215729382816203e-09,-16647.62643551206
ENSG00000272234,3.248253332976958e-09,4.7723604686846224e-09,5.834810737062602,0.0205278999564267,False,1.510300000765665e-10,-709.5797608192162
ENSG00000272256,0.0,0.0,-0.9895675204906568,2.685666330260991,False,1.3508121559403188e-08,-14688.049317725743
ENSG00000272273,0.0,0.0,4.5674290706916825,0.7780791191312451,False,4.783318706145013e-10,-7636.179401466121
ENSG00000272447,4.085620730620576e-14,7.107277729308711e-14,-0.9460215072870404,0.2847013545722687,False,1.4612779285027284e-10,-5044.8022514900495
ENSG00000272540,0.0,0.0,-2.4518783086844342,0.3581614247996791,False,1.7614708169480548e-08,-5524.394784423971
ENSG00000272717,3.499799375861201e-07,4.751760128201794e-07,4.448516375942713,0.0064507530329148,False,0.0076393588499395,0.0
ENSG00000272841,0.0005424155840509,0.000634930391611,1.6604234671669675,0.1998234523362705,False,6.260740790294021e-10,-4039.7002952953776
ENSG00000273010,3.860571291536274e-07,5.199317787794821e-07,-1.271681139703561,0.2189831611840991,False,1.1423387371105826e-09,-4276.568699440293
ENSG00000273062,0.0,0.0,-3.343827866117768,0.2790711921770445,False,1.076842686310731e-09,-4754.277913086252
ENSG00000273149,1.8210543034302692e-05,2.2923321759260427e-05,-0.9811894912942004,26.23759914869692,False,1.6593748536418993e-08,-31881.67022447149
ENSG00000273192,0.0,0.0,5.834810737062602,0.1288293277750202,False,6.969818994939779e-11,-2810.054222334971
ENSG00000275454,0.0,0.0,0.6890772855396701,1.292586308915536,False,5.035182018531452e-09,-11543.337189671887
ENSG00000275807,0.0,0.0,-1.1512062669779342,0.1821829824150204,False,6.628330795845703e-10,-3712.9991501104655
ENSG00000276185,0.0,0.0,1.8645188235104828,0.324405328092711,False,1.6301538789932936e-09,-5264.909278440648
ENSG00000277368,1.1197709426369329e-12,1.8155509458288133e-12,1.8274775518301336,0.0836467887234579,False,7.970645800905422e-10,-2170.6488520824296
ENSG00000278713,0.0,0.0,1.2878295030015678,0.3201892521919035,False,1.8035676400910987e-10,-5301.078264593381
ENSG00000279198,0.0,0.0,1.72199375460734,0.996369276263786,False,3.717272718814529e-11,-9869.9305572932
ENSG00000279641,0.0,0.0,0.8734233599274702,2.6084318380744778,False,1.8537814970231583e-10,-15838.100493841725
ENSG00000279827,0.0,0.0,1.6115449330822844,0.1612942957344268,False,6.746157684226919e-10,-3378.5043308673908
ENSG00000280160,0.0,0.0,2.024970151400577,0.7655720557274222,False,1.7447366519834634e-09,-8668.286148769152
ENSG00000280195,0.0,0.0,-0.6712035511221881,0.7637309688743584,False,3.940495084561494e-09,-8994.984337167232
ENSG00000280441,0.0009033182012985,0.0010475981917836,3.637711834082476,0.0266729790906532,False,5.602770609690575e-11,-913.9958602429316
ENSG00000280486,0.0,0.0,1.2543543533704054,0.924687496290022,False,3.959891225114677e-09,-9703.03503065376
ENSG00000280594,0.0,0.0,1.4235120735295634,0.2944352579652254,False,3.78145561089274e-09,-5054.181754228416
ENSG00000280614,0.0005150951825825,0.0006043622634047,-1.429970994064082,242.78531088666028,False,2.754031654653009e-09,-48509.08870958981
ENSG00000281376,0.0,0.0,2.4965197808309982,0.2258799351264234,False,4.6568972496099616e-11,-4188.488552336709
ENSG00000282951,0.0,0.0,3.7553691953827673,0.099113033392557,False,5.305809420339158e-10,-2327.779206014241
ENSG00000284882,1.6209256159527282e-14,2.8695538289481163e-14,1.5443512959142134,0.2203161537877626,False,7.597780827194631e-10,-4285.49535566252
ENSG00000285565,1.6473505559666535e-08,2.344666558350265e-08,2.5018313655946574,0.0963722818566968,False,8.005513946750021e-11,-2401.4299250479507
ENSG00000285982,0.0,0.0,1.717129493367273,0.0402163248546406,False,0.0162701525233106,-88.16518485456432
ENSG00000286264,0.0,0.0,3.4552645963096915,0.0414123122817307,False,0.021286647109694,-2.566440400441224
ENSG00000287952,0.0,0.0,1.4393097620259223,0.432316554952316,False,7.591598358024687e-10,-6318.8495621868005
ENSG00000288873,0.0,0.0,2.361292693820823,1.0595922750519795,False,4.2936945121006495e-09,-10493.624366652277
ENSG00000289291,3.655431513038821e-11,5.617703030774384e-11,1.1480605640820905,0.2710798581163199,False,5.615946357247678e-10,-4911.551644788285
ENSG00000289308,0.0002786567141304,0.0003331909636738,5.928708792564437,0.0105565310235285,False,0.0025629336379342,-360.900077996199
ENSG00000289740,0.0,0.0,-0.705568765608218,138.71576984531163,False,1.0824384097549001e-08,-43465.02287783732
ENSG00000289891,0.0,0.0,2.6361376195119237,0.1751313070988442,False,8.74153387290661e-10,-3625.4362295389456
